CurrentTime,index,name,selectROI,Vx,Vy,X,Y,row,col,isblink,Vx_updated,Vy_updated
85.7,9,out-9-V,tile-9,-0.08607932,0.01103691,0.126964146153083,-0.00893171353903365,3,3,0,-0.08607932,0.01103691
85.7333333333333,9,out-9-V,tile-9,-0.08788425,0.009294957,0.124064753319752,-0.00859284908903396,3,3,0,-0.08788425,0.009294957
85.7666666666667,9,out-9-V,tile-9,0.03136196,-0.001651569,0.123122715153084,-0.00846545928903374,3,3,0,0.03136196,-0.001651569
85.8,9,out-9-V,tile-9,0.03636751,-0.003125195,0.124251539653083,-0.008545072022367,3,3,0,0.03636751,-0.003125195
85.8333333333333,9,out-9-V,tile-9,0.015328,0.001594276,0.125113131486415,-0.00857058733903365,3,3,0,0.015328,0.001594276
85.8666666666667,9,out-9-V,tile-9,0.01240322,-0.002527999,0.125575318486416,-0.00858614938903368,3,3,0,0.01240322,-0.002527999
85.9,9,out-9-V,tile-9,0.0209731,-0.001148035,0.126131590486416,-0.00864741662236696,3,3,0,0.0209731,-0.001148035
85.9333333333333,9,out-9-V,tile-9,-0.004302108,-0.001951706,0.126409440353082,-0.00869907897236689,3,3,0,-0.004302108,-0.001951706
85.9666666666667,9,out-9-V,tile-9,0.001816153,0.0003825537,0.126368007769749,-0.00872523151070028,3,3,0,0.001816153,0.0003825537
86,9,out-9-V,tile-9,-0.003275022,-0.0006508179,0.126343693286415,-0.00872970258070027,3,3,0,-0.003275022,-0.0006508179
